Id,UID,Type,IdPlan,TurnOn,Hacked,Traffic
19157,6d58f4df-27a3-4690-a3a5-9c0162ec26ed,P,2,True,True,350681.5972643196
9899,6d81e6d7-924b-4779-88ef-c2cbc9bb0600,P,6,True,True,62928.87132101301
10920,6d8d41b0-6280-430c-85be-6019d2556a20,P,3,True,True,521839.3570078177
25353,6dae809d-8493-4c68-b62b-f5ffaf49b867,J,10,True,True,10439353.252105895
264599,6dbd0767-7165-4a08-a334-141ad0655b30,P,6,True,True,0.0
34074,6dc5d213-4d09-4f93-9f00-b68605c08a48,P,2,True,True,118140.32730218742
17252,6e522130-856e-4b0c-8821-02ca803b92bf,P,1,True,True,282356.23217439133
3676,6e6e85c4-9d7b-4a3c-befd-b8e5d6f9580e,P,4,True,True,858426.5283061339
15609,6e7ad812-a349-47d1-b5d5-5abf376fe77b,P,2,True,True,848085.6955740026
12704,6e80020d-d530-46d4-86bd-fc3f3a5ace97,P,5,True,True,948772.157132088
22841,6e887d47-21ec-402c-8811-5de9b617462e,P,4,True,True,430069.7207571078
30658,6e93c5ed-e575-429f-b555-227af808770c,P,7,True,True,472070.398788246
14444,6e999d65-9369-4d50-9bdc-0b86c4b0f5b4,P,7,True,True,159385.8514053505
21431,6ec5c2c8-8679-47f8-8a3e-40f92d3af46a,P,4,True,True,301656.48979591834
22373,6eed43ee-47fe-41c1-943f-dc69b6c76ad3,P,5,True,True,487635.6031627629
275848,6efc76de-159f-492e-93b3-3049337e784f,J,10,True,True,1112613.3292589765
13401,6f14b440-68d2-4a14-ab25-2260639a8346,P,2,True,True,265123.6772212221
15225,6f2694de-176d-4e95-bb6b-77a3bc0e52a8,P,0,True,True,54053.5791604805
9606,6f3a0a0e-5740-47f5-9706-9236bbd9430b,P,7,True,True,547699.7083501857
18284,6fc71bd5-1293-4067-b7a5-7d921ef5fa21,P,7,True,True,388300.5065645514
19582,6fe220b2-34bb-476b-9b48-db99314e27e5,P,1,True,True,6674.777703313033
23967,701c2274-f778-47d4-941b-b678f97f7788,P,6,True,True,623132.3886243986
24142,7036a9f8-2321-42da-a0c8-5587f4d7047f,P,0,True,True,589517.1373777651
24787,703efad2-831e-45cd-9385-bc26664119ec,P,5,True,True,1300851.4936191936
33420,7055f884-cf5d-441a-94f8-1452606e8498,P,5,True,True,955642.124727758
15991,706adbc2-3334-4614-91c2-54f15e9a7011,P,3,True,True,42505.828317272055
14323,709bb864-247e-43ca-931a-054505a8c9d9,J,11,True,True,9390703.303731544
20493,70a372bc-fb60-42c9-98ae-eb8e2a0b5f21,P,7,True,True,572480.2143201311
20949,70a988eb-a405-476b-959f-eb16a4d1db52,P,0,True,True,165394.81262073407
18088,70c4741f-b605-4809-b4f5-7e38c38efb85,P,1,True,True,649486.9089929027
24224,70f18639-f52b-4966-9aa3-ef58c1dea5ed,P,7,True,True,725819.435267659
16931,7111bddc-3096-42f3-8bf7-71d289773059,P,2,True,True,55254.36285989806
12114,713681b6-737a-4eb8-822d-b8f6e3c058cd,P,3,True,True,453739.22191981337
20592,713bf453-229b-4a0b-a2d6-1fdeff41b19c,P,0,True,True,39048.87712387405
21448,714313c1-3194-4bbd-bc34-8b80d0fbe6f5,P,1,True,True,572584.671987301
15671,71486ef9-1508-4e49-b7f7-6e5c9b98b7e2,P,4,True,True,394426.0568968169
9828,715f359e-6f82-467a-b7df-44d4a60e5b9f,P,5,True,True,366595.28600722586
13380,71871b5c-ed3d-47f5-ae76-ae13510bca88,P,6,True,True,102351.7382290496
21477,719732de-4259-40f9-b2e2-fd45e81dac79,P,0,True,True,937419.2414632168
34023,71afb703-85ac-4cae-ba7f-4cd3428b22c1,J,11,True,True,5455212.20325545
6735,71b172bf-b7e4-41b7-a468-1ea7fc9be66e,J,12,True,True,6697183.459535937
14715,71c2325a-4589-41a6-b311-26fb8d90b457,P,3,True,True,352287.4701986755
21351,71d0ebcc-7da3-4314-8bd7-ba1f7fc21e51,P,7,True,True,548588.701754386
14595,71def07c-1076-41fc-9e25-55c7a79e7e09,P,7,True,True,819567.6963914889
32278,71feb630-74ab-4189-a384-29ea88a43e67,P,6,True,True,510878.71108822245
31893,7228c848-d7f3-4506-82df-9cc9c31cf655,P,5,True,True,217423.30399876487
21363,722b6f57-8c44-49bb-9e77-1a2ec37adaf3,J,12,True,True,36251.7061572851
13212,7231e572-5173-446f-b7eb-891fdb10c734,P,3,True,True,108183.59068253484
17254,7281ed7a-b7f9-4a8d-accf-4d342cee5b67,P,0,True,True,106526.56881038733
20793,728f2e45-eddf-4050-9c94-f2821d2301ac,P,1,True,True,629605.7066464397
15556,7290a3c3-61e8-4d3b-983d-e859b91f14df,P,0,True,True,328310.4424925652
18060,72b5469f-d675-4335-ad24-7fd722df71a8,P,7,True,True,110417.97084014384
13394,72ed30b1-a6ba-4103-a79c-b7f67b09187c,P,4,True,True,221067.2138574284
32348,731a88c5-efa7-44a9-8b0f-58910dc16248,P,1,True,True,532695.8683620045
12998,733e0ca1-e9b8-4e44-b10d-112264804542,P,0,True,True,520077.9457757565
16762,73527f7e-996d-4dfa-8b7a-dbc1ba93e73f,P,6,True,True,329648.9143465531
13241,735320b9-0278-4aff-8341-37a349d64485,P,0,True,True,94885.1248702871
15511,735e1598-40cd-49d8-902f-203ea57ec3ca,P,3,True,True,819718.3079872205
22499,7392d6c6-b3d6-4974-a116-908ea77fa96c,P,4,True,True,253472.32034930485
17425,7395902e-c518-41e2-9539-d9c91c834a96,J,10,True,True,8144143.8585209
14557,73ab252e-6250-4d7d-aed5-b82eb8f14ff8,P,4,True,True,1676211.573981942
31944,73c20a0d-4ec8-4a92-8104-a91a0c0d8664,J,12,True,True,4188086.879963277
7505,73c3afd0-a5c0-475b-a7ba-28fe509b8f4d,P,3,True,True,764826.3020444054
18839,73cf89e6-b9fa-4308-b5ad-7b05c0d82d0d,J,10,True,True,11269466.00724346
25385,73d5a540-fe30-4aff-800f-0c4df001983f,P,4,True,True,1378014.746335964
7503,73ea4815-aa46-4912-9930-3e290d2a0334,P,1,True,True,827194.0382010872
9654,73f4b83d-366b-430d-b125-1ce540a656f9,P,6,True,True,590740.3604125204
28711,74024a6f-851d-4f44-a4a1-58b31d09997d,P,0,True,True,480532.4506561265
23604,742d7ad3-fe7a-493e-bec2-71cc206c7c85,P,2,True,True,319984.4175308558
20907,7479a16b-4261-45e9-ad65-d563b2d8a855,P,3,True,True,265239.3412023058
19685,748b6a81-5384-40c3-a34c-09d222971c17,P,2,True,True,559400.2349804479
15449,749daae3-5409-4ee6-887c-db43199d786b,J,10,True,True,8842464.956392888
18225,74b14f56-632f-4e56-9112-176232364e23,P,3,True,True,81185.54212203089
21081,74b3174e-ef99-48fb-94b6-f5a1730a7fd5,P,2,True,True,136830.47042120207
18635,74b85c3c-13b3-49d6-afec-dc50fc400ba9,P,5,True,True,519040.88625504647
19187,75021904-1951-40cc-8771-00f192d75436,P,3,True,True,454528.229786089
22328,7502bb9f-fbce-4ad4-8f4e-ca25eec0765d,P,4,True,True,22449.26636403573
35118,7537c1c8-8b9d-4a35-83a1-18321a74022e,P,6,True,True,179390.67091024824
34453,75386b64-8943-4306-81ba-e6b79fc5e7db,P,2,True,True,864813.2517147048
15890,757cfb69-df45-4847-a13d-a199663e6f86,P,1,True,True,547123.832613391
23750,75828eb8-4875-4747-9f71-6b4f78f297b7,P,3,True,True,507665.40894462325
20343,75a122bc-0e2a-4fcf-bfe8-64ec55dcd3f3,P,5,True,True,548804.0729905696
22619,75cd2ac1-dfb7-47bd-9bde-83a2ceb36a3b,P,5,True,True,480331.41115184256
13834,75d3aba8-e344-4fc0-b9d9-478cf4903e7c,P,2,True,True,10524.12160727824
22984,75dd1f33-eaa3-4692-b90e-48d4c02d66e3,P,6,True,True,612311.8610193487
18407,75e718e2-2802-4a30-974e-d65cbe1d613f,P,3,True,True,332425.5943333014
21160,7613c9ff-9c2a-4f9a-81fa-3731f5778063,P,4,True,True,134010.21172353456
10786,7619aee2-ab05-4bc4-ac16-d11712d5dd86,P,6,True,True,650691.358589711
18055,762e26c1-c488-4f57-879f-eb121998c0a1,P,4,True,True,318131.8720508744
23872,764e1a7b-7ab1-46f5-9703-83c616574cf5,P,4,True,True,400796.3619665046
11916,766f23a1-d054-43c3-a934-42e656edf432,P,0,True,True,1183542.919744079
19533,768de689-a617-4302-95a8-08e8a7f18c84,P,5,True,True,436669.4337560976
18406,76c6fb37-764a-4a5a-8ae9-5998d242069b,P,4,True,True,436695.0682167142
23894,76d74d04-91fa-454d-952f-276f8cb3ddd0,P,3,True,True,109780.79280155642
26785,77002138-e092-4e9c-8819-dc433560e3a3,P,0,True,True,392334.915693304
10300,770a30a4-8e27-4057-9114-42a44ca27573,P,5,True,True,280109.58344565134
22960,772b5278-f935-4816-b6ec-e885c3509344,P,5,True,True,465911.19949100586
35964,77369813-b8b7-400b-a7df-74166c21be2a,P,6,True,True,73313.64604593757
16862,773a8b01-6a88-4eb9-9430-aa30f4e1fc88,P,2,True,True,1068963.3922321089
37484,7741fbb5-d08e-432a-9349-cffe90b771dc,P,1,True,True,623132.4533333334
30353,779a8938-c2bf-438c-a5f0-1cdb61f4e94d,P,1,True,True,69515.0885162386
19159,779bc6b0-2753-4e7d-b66e-9865fd7fc9f3,P,7,True,True,261561.82853025937
28565,779e80ce-a65f-469f-bfb6-7a2e71a4c607,P,0,True,True,475575.90030712745
17267,77c385cf-abdc-4aec-b668-6e28629b3dbb,P,4,True,True,1439339.0799358487
10898,7843ede9-cc82-4dca-aab1-9d7262f6453b,J,10,True,True,8643728.366191974
17779,785b6245-6e84-449a-941b-2a319f1596b6,P,2,True,True,170532.7736358725
31090,78607144-9d39-4609-9ea7-d1a1c853e2b6,P,3,True,True,320973.9260756345
35870,7878f2b5-0f0b-4061-b1fd-91c91fc522ee,P,6,True,True,448620.38505068095
13932,788f272f-eaf5-4e4b-adf6-93c16fee4a2e,P,0,True,True,311319.1100400706
372480,78ac75bf-f6b8-4603-b30e-ab51cb00006f,J,11,True,True,7096693.333333333
24145,78e227f2-c78f-488d-a909-dd838f740c5d,P,4,True,True,476154.9586329256
12033,78e795b1-e9b3-4a72-b605-ad217413e1bf,P,2,True,True,6154.238268218548
11437,78f61615-cbcf-4110-b336-536d4d30c768,P,3,True,True,827555.3644989989
34852,7909424d-f18f-43db-991c-9ae3a3d1f0ec,P,0,True,True,949401.46273522
7323,795063c4-0c70-4814-a4b4-23c2aa44ef64,P,6,True,True,241480.34334595152
24449,7971535b-a0a4-42e9-85ef-26eaf9871a97,P,6,True,True,40649.71925118096
25969,79c0879c-f812-477b-968a-bfc07051ea37,P,3,True,True,454235.79192340287
24269,79c8049c-629e-4d34-bcf8-5945f1708be4,P,6,True,True,10540.64645008495
25779,79d1c7c3-7541-4978-8d30-8d4f2adc7863,P,6,True,True,56489.97215454229
15974,79fad037-4b73-4ea3-a58c-5fb263608378,P,2,True,True,30775.228108343304
9297,7a051ace-0aa3-4bf1-972d-b2885e177438,P,2,True,True,1182486.6192985438
16203,7a1bb1f0-76d4-40fb-a2f5-fc8712e50065,P,4,True,True,418567.6763590392
18635,7a3a35a3-fa19-4f7b-a11c-02a2e84a08da,J,10,True,True,4196715.852526172
21483,7a74ff87-4c97-4f50-b33f-384abe7c8f1c,P,1,True,True,449478.9128895392
12633,7a7b04e7-1371-4a24-bd39-660177f35133,P,2,True,True,375022.5907295365
37426,7a7ba9d8-1725-44c5-afb5-202d2e49eae1,P,5,True,True,277890.0728083209
17244,7a906f04-c096-4a7b-8db4-c090331394b7,P,0,True,True,914520.716553288
23094,7ac1d2de-7971-4992-b4eb-fa53221f8acf,P,6,True,True,346923.7897737395
22132,7ac65c3a-5407-474c-98d2-9106692cf00b,P,6,True,True,651610.55296
14371,7accda15-cae1-4a1e-a395-814d3b250c48,J,12,True,True,7577963.554588952
6799,7ad8973a-05b1-45d1-bd44-12a048e4ebb6,P,2,True,True,151723.62640998646
10197,7ae19490-f2fd-415c-92fb-2cf29e84c2a8,P,0,True,True,224169.41330494944
323486,7b37b35a-7216-43ea-b23b-33ea9014ec9e,P,5,True,True,-626050.5479974571
29418,7b7974e2-4ad1-4439-adee-ac275942db9f,P,0,True,True,543852.1833440929
24555,7b7b80da-5e97-4529-961c-73f2251ef419,P,0,True,True,392042.4294099475
16728,7b8dc2cb-25bb-478a-8244-bd8b7410cb85,P,5,True,True,34918.22124806602
15008,7b8df39f-7249-4ba8-a3a8-cf79ba8b6b20,P,6,True,True,401026.08409551287
19830,7bda88c5-3f8e-4a64-b2ab-54cba8bd1a4c,P,5,True,True,6871.842065892607
26350,7bfe116f-e4c0-4109-9b3d-8967fc5b88e3,P,3,True,True,257479.01282537755
13612,7c4811f2-86d1-4439-a4e0-91648a7cfccc,P,3,True,True,128862.64127194436
24088,7c4dd2d3-78a3-4784-b46a-7dadf908b358,P,1,True,True,307355.5357800765
18368,7d246235-f24d-48de-aa2d-13832b3f94fd,P,4,True,True,77413.36552620181
3472,7d2e3e89-d210-4b4d-906c-2d79de77f007,P,2,True,True,376661.1680543922
22672,7d358af0-a058-4897-ab77-31160478cc87,P,0,True,True,448611.9447433474
14516,7d44b4e4-a089-409a-8944-d7c26082ee34,P,3,True,True,474599.5037376616
12176,7d692bfd-7752-4f70-8271-bd6dead2d35c,P,5,True,True,731593.7707786526
25211,7d73686d-6f96-442d-b53c-a82738079ba4,J,12,True,True,8479229.759599332
19846,7d9830dd-30b5-4891-a16a-420e57745e8f,P,0,True,True,425692.8046235351
23269,7da21b6d-9aee-4f1e-9495-cbb780131c53,P,3,True,True,531218.7369795445
17314,7de7b9df-b1be-422d-8717-5f260d8564f4,P,2,True,True,100589.73305860806
8394,7dfc1822-2e24-4966-ae23-4c787078357a,P,1,True,True,514254.8444689135
10484,7e24b98c-4d1c-4dda-b576-3c04f1d94cfb,P,7,True,True,81311.83170890188
22013,7e2a54b1-a6ec-4341-aaf6-028af1f69ad2,J,10,True,True,6462960.122888908
20642,7e5b3c35-4685-4764-8ded-d5ca537824be,P,5,True,True,670149.7403335657
20460,7e69e73c-3182-4275-8061-9ca6b2409ac6,P,0,True,True,160464.4874707049
32924,7e869ccc-fef3-4383-a5cc-80bc2dd1a5f3,P,5,True,True,363480.9870347135
10069,7e9a2f94-76b2-4711-8a6e-36a9f4bb7a63,P,2,True,True,194732.74457825712
29509,7eaad601-e5e9-403c-8934-1d003fa178b8,J,12,True,True,4893663.708527132
26482,7ed80187-aea2-4840-b6d1-af25e9437c0e,P,7,True,True,42360.22410077905
23686,7f0e88d5-4910-4ba4-a0d4-a117dfad61c2,P,0,True,True,879775.538011696
9083,7f21453f-b6c8-4f5d-9c01-f00810d67f72,P,1,True,True,312580.0157839269
21074,7f388d7b-9ee9-4f17-8ad5-ed7723979819,J,12,True,True,5254871.978557505
23791,7f3f7d86-6206-4692-9089-aa45f437b63d,P,4,True,True,723181.0466953304
10872,7fe7222e-8e72-4615-89d1-108806c06376,P,4,True,True,392950.2989419686
22072,802775fa-d33d-4c3e-b250-3d2ed0bd5db0,P,0,True,True,536690.3663639728
15488,8045f42e-9afa-4bb0-8691-54f2258c8baa,J,11,True,True,6500318.394787502
27336,8055b5fc-9d6d-41d0-a864-bee82cd9a9cb,P,2,True,True,348000.7845195772
13459,8069f42b-9d26-4367-bdfe-c45eed7691b4,P,3,True,True,825167.5577700479
9931,808d34bf-b2a1-46a1-a0cb-2bffc566a2bc,P,4,True,True,832073.1123971976
18181,810d27e4-b99b-4dce-a353-573d5139416f,P,6,True,True,90876.94124325858
2851,814b5ed5-575d-4b4d-b0a1-a7fd5b44611e,P,0,True,True,796018.8601429197
26372,81507705-12f8-4ee3-b890-695165acccdb,P,5,True,True,306272.2256367081
20317,81b5e0b6-320e-4e19-8636-62f8f8051f9c,P,5,True,True,146232.70832880485
24247,81bab66b-a4a5-4a38-9df8-823981add5dd,J,12,True,True,6542517.324023565
20295,81f6af25-b0d3-4219-93a8-62e09f48cf9a,P,1,True,True,752043.8065809997
10506,820027e2-8cd9-4a97-a3b9-7ca0e8499a6c,P,7,True,True,409227.8530118338
11294,822aa822-76cb-448c-b519-26003c59d8a3,P,7,True,True,845380.9775082133
3133,823e5d44-83df-4e58-bc0c-7ec8c6e4c45b,J,12,True,True,17291120.45398773
36756,8240adb2-dad2-49a7-ac80-a49bb881da3d,P,4,True,True,1639833.104056561
17304,8247597f-db75-419e-b5f1-89d73841caa7,P,4,True,True,603424.3854762497
22130,824f6ff6-6018-4e00-aa07-b6e666da0ccb,P,6,True,True,471146.6840221282
13478,8256fa67-96d0-4667-bac5-be1e35227b7b,P,0,True,True,926962.1987668108
15287,825a8544-f5ab-45e5-8737-d896fa127342,P,6,True,True,331626.178362696
18088,825e88ec-c80c-46fd-b8d1-52c63921118b,P,0,True,True,38733.83853826262
17766,829742f3-3aff-4ff0-8b57-da50a43fbd4b,P,1,True,True,296953.9039686428
108543,82a39816-1859-4823-a09f-ee0ccc8b81ec,J,10,True,True,4248436.035889071
10423,82c2aee3-c301-4bbb-bb70-fdfacaae66d3,P,4,True,True,805273.3349282297
35197,82da40b4-2840-4ffd-925d-6d6804cb557d,J,12,True,True,5903181.946434476
11921,82e10465-b0c4-4267-be5a-d9eeedce2ce4,P,3,True,True,777414.8785155965
14966,82f17d8f-1024-4635-9f66-e8918a037ce2,P,5,True,True,694361.7651722406
18057,83045ab5-7c29-47bc-936e-233b91f43108,P,1,True,True,167894.82852373002
12125,831502e8-22be-417b-8f77-b693a9f1745b,P,1,True,True,145254.97213957264
14712,83450a1c-81af-41bc-a8f2-0442a0e8ae86,P,0,True,True,153905.52285767166
22833,834a349e-6c1e-4591-a371-94a3b398e293,P,4,True,True,1398153.407348874
23594,834fe31e-bc84-46c0-8443-115f4e3b4cf7,P,6,True,True,216318.7195160621
25150,836f0287-bafe-4b9b-b034-4fd30463409d,P,0,True,True,228832.7866220736
11550,83740a0a-6c55-4721-8e75-5189485c8ab1,P,4,True,True,737774.7294894215
22624,8375e363-a954-415c-b592-7cd7292beebb,P,1,True,True,436795.3203417392
16706,837ef448-469f-4f04-8fcf-99eb1b7073ca,P,0,True,True,658497.0994202276
13830,83d51d0d-112e-4112-a4b1-eec96db505db,P,1,True,True,474424.0271525545
20814,845abeef-5e70-479b-9c64-f4659bcb4986,P,7,True,True,1536692.7481236863
17628,8465e519-b08a-4da0-969f-2e354e9c0f5f,P,3,True,True,474666.097956899
36372,847e5123-1e5b-400e-b96a-2e9e19e841a8,P,4,True,True,458605.266583229
5085,848e1756-62ae-4395-9cfc-08f4f13d7f87,J,12,True,True,4784331.345323068
15037,848e2510-d652-4726-8670-e022544c5b2e,P,6,True,True,1024049.2955896152
3940,84969b07-f706-409b-9f69-c442a63561db,P,6,True,True,873951.2459770115
18118,84bf1637-294a-4a59-8d24-7b5e896793a2,J,11,True,True,10916404.317801552
28702,85078f02-f702-4951-8a42-7d1e1728c2bd,P,7,True,True,347935.3235545323
5857,85164416-0428-4790-883b-a0c903574099,P,0,True,True,162603.33301274345
283750,8525b2a8-c6e8-496c-9994-be0996be70e6,J,11,True,True,3655088.990300231
13912,857ad379-9cb7-41a0-97f7-9aca291cea26,P,1,True,True,217099.7472469848
8892,8588c41c-f532-487a-9456-d3892e2c3e6b,P,0,True,True,578138.2383137855
22795,85aa3552-f38e-4fef-a9ff-ffc0c6b2b077,P,6,True,True,77085.48345668263
24613,85ab3f4c-5bd7-4028-a73c-03e2525c19e1,P,7,True,True,152507.01676908656
20039,85b14dbc-8897-4d99-9e2b-056af2e6dd0a,P,4,True,True,438650.4478957505
22797,85fb8db2-3384-423d-b5a3-9e331108291d,P,2,True,True,931328.1424452134
10122,8600b954-632d-4b4a-8c6f-30be5e17b6e6,P,1,True,True,516314.9868138608
22523,861fade3-c0ec-49a6-ae2f-747cbaa01add,P,7,True,True,282878.2951267856
11066,864583e2-4100-4332-b6bc-c0a7fd72c5bc,P,0,True,True,114492.42031268936
14865,8663b7b0-8fff-41e6-ae0f-46b56766c673,P,5,True,True,291046.4198820133
9325,868383ed-9908-4329-8bae-5bbbfc84e4a5,P,2,True,True,11197.142760027193
20701,86851754-e48b-4c1a-93ef-ca3a417e9110,P,2,True,True,246445.8596750369
23849,86ac4a29-e492-41b8-a157-35387ae94da8,P,0,True,True,567960.7250732082
22102,86c907bf-10fc-4a86-b4ad-b650c135e99b,P,2,True,True,257198.98658427515
22029,86e68473-3513-4f42-baf5-203b720163fc,P,3,True,True,443624.2354017381
10161,86ee1c97-3191-46be-9829-11e3f1cc5adb,P,1,True,True,596304.3792463392
19049,87558647-9c1d-4336-8564-dd6d06a0e5f7,P,4,True,True,1323510.611458835
23143,87bd369b-3207-4248-afb2-88cb87f652ef,P,0,True,True,198871.87510529568
6957,88073e81-6ba5-4dd6-a179-4aa5ebe315f5,P,5,True,True,392377.4124599303
20736,880f281b-abc3-4e18-83e6-d34e7bfe12a3,P,6,True,True,246123.1814254048
20198,88217cff-731b-4565-a4f4-3bbb8a646cc3,P,3,True,True,416741.6465049369
37816,88acb115-9314-4f14-a151-f7ed4c0e000b,P,6,True,True,52058.04841713222
252544,88b1127f-f60e-451f-ac6f-60b1488d27f8,P,6,True,True,-243025.81595092025
19122,88bc3ce0-0068-416f-8df8-6f9cf04a5598,P,0,True,True,235326.61156869205
11775,88f9f189-6340-4816-91d5-d34d8d885d06,P,4,True,True,129697.88130437858
10892,891b97ae-6db2-4684-922d-b81a5b3b88e1,P,0,True,True,14535.072108008591
13424,893d8a97-437b-4e63-83e0-9b7897f4b9dd,P,1,True,True,281785.47790005413
17618,8974efb5-7c9e-41af-b234-f0967c40e472,P,6,True,True,370649.517209172
25060,89901600-7f78-4ce8-93cd-ff3071a5a7dc,J,11,True,True,6497937.902924956
15861,89d89f2a-c7b0-4956-b674-870d1f6b992f,J,12,True,True,11496799.918355614
10717,89e6bbf8-8792-4cba-b92b-c387361bdd74,P,6,True,True,785151.0012430518
9313,8a05e256-7903-4037-a0c9-2081babc7ede,P,6,True,True,475625.2729959884
11105,8a407f16-3a0b-4e66-bc63-b35fb8cd0491,J,11,True,True,9534474.795992551
27211,8a468513-aca4-4ec2-b32b-98cb8000b646,P,7,True,True,897465.1450352583
24427,8a52844d-5b30-4dc0-836c-a0be29520d0f,P,3,True,True,239654.2778313937
11945,8a802b6a-d6b9-434a-b9b8-760bd26f942f,P,0,True,True,778287.7220467466
20838,8a875189-e1c9-4fe1-9e64-5e7824e52fb9,P,0,True,True,511775.9484694037
16062,8a8e44dd-fb75-4caa-988e-f804a9fecb67,P,7,True,True,407468.3110865968
341421,8aaa0fd2-fe40-46a1-9a31-0f33d44a8176,J,12,True,True,5761684.631578947
19107,8ac62502-e0c1-43c0-b87c-0c648b923ae2,P,4,True,True,378004.3675174014
22940,8ace606b-625d-44ef-894e-00f6d676be0f,P,1,True,True,269212.6595593461
14769,8af36a40-da1a-416b-83c6-0d43b22a633b,P,6,True,True,717324.0824419515
19158,8afa934a-6ad8-4ec3-a4b8-a48d75a1edd0,P,7,True,True,964480.5145011154
15438,8b109e68-1845-49b9-8847-07eb891dddbe,P,7,True,True,516591.3455391703
14362,8b50ebcb-91b2-4c5a-bb84-73e183a543f0,P,5,True,True,610690.3060183969
14647,8b58ae4d-f18d-4f2c-92e9-10ae1fe9d039,P,3,True,True,473736.12456892047
21361,8b655307-ce61-4d9b-908a-973749c6a827,P,5,True,True,414032.9301538624
17595,8b660bc6-8709-4098-a238-feed7b50cfb7,P,3,True,True,389797.4422167155
25465,8b7f7f9d-5d29-4c3e-b96b-aa4605e41a06,P,1,True,True,312333.42662488075
10944,8b9c748e-74dc-41ec-8140-46f8214b2bd6,J,10,True,True,9845020.807992008
13304,8b9f879e-4b58-4737-8055-a35ccf012139,P,3,True,True,455230.9487157895
17249,8be40b2e-a8d5-4d20-98e1-fe6c11f8fdf0,P,0,True,True,600644.0289114405
20399,8beb415c-e902-4244-98cf-10c9c3e7b8dd,P,3,True,True,322703.4864591462
18006,8bed56cc-569c-4512-960f-7c43d5481fe2,P,3,True,True,344943.31176978146
21540,8c316c48-baa0-403b-ba5f-94fcbc576ebf,P,0,True,True,631178.442662618
14876,8c863d61-fcbd-4aea-b99c-9be7c49b3182,P,7,True,True,316826.9816384181
23624,8c8d0bfb-f75e-412b-bf2b-0f0f19238aee,P,6,True,True,80881.60868795373
12221,8c9c3af4-9144-40bb-ac77-9c3b029cf11f,P,2,True,True,135637.28021781184
22044,8ca71ad0-6f1e-4a17-937d-fe4043de9f84,P,4,True,True,584365.6637133099
8959,8ca97710-3cc0-480e-a888-9c52d7c12de6,P,3,True,True,1037774.8072673576
21823,8cc83881-0f6e-4f04-8651-086f5688dcbf,P,5,True,True,171457.2605781599
14041,8cf6ee11-ef5c-4284-b633-041d46415cb0,P,7,True,True,881194.3049427952
12226,8cfc93dd-8d09-4073-acdf-c3ffe30df2b9,P,0,True,True,326921.6561329742
21086,8d1829ca-cd1d-4cad-9049-eb14e592b1c0,P,7,True,True,664302.9978728433
14084,8d23426e-eea1-4d9e-bd7d-40f3f9618833,J,12,True,True,11354178.470704352
14599,8d43220e-efe3-4b3f-9175-66d842152f34,P,7,True,True,296627.6099047619
16373,8d4a5f79-98b8-4480-812b-6ab1fd15a5b1,P,0,True,True,274229.625149224
27405,8d6ba0af-c956-4429-ad35-2aeab39b887a,P,3,True,True,399753.8040189989
19055,8d70e6de-1b36-42b5-a847-c5b55860f928,P,6,True,True,331127.377185475
20948,8d75b17e-3a45-4cc9-bcdb-2f5d1c2ad955,P,3,True,True,800364.7918053777
18590,8d9ac70c-8290-47eb-bb1f-06f6f66437e5,P,3,True,True,1398861.46565763
25666,8d9f52df-ea89-4a3f-b6b3-893d06eeace4,P,6,True,True,387350.842974329
14929,8da273cd-718a-47aa-8f6d-88d422710ad7,P,0,True,True,520110.2103356584
18686,8de03068-a2af-4271-9b2c-2a6a2686b15f,P,3,True,True,202640.55382640785
9901,8e124ab0-7246-4598-9ca1-252e59bc0680,J,11,True,True,7331533.055138353
17169,8e26d269-629e-4312-81c6-033a71f7915a,P,6,True,True,412254.7130434783
16486,8e29341e-f2af-42ed-ace4-a2f3856145a4,P,0,True,True,709950.3160556258
23658,8eb20432-c8d8-43e8-ae41-b1fb40146ac7,P,4,True,True,1169357.135959339
271876,8ebb8a4f-6e60-45af-8535-e6cd70d01225,J,11,True,True,4068573.940552017
18063,8ecf4271-0efd-43c9-80b1-ae0a04e4af19,P,6,True,True,631296.430934287
25431,8f204035-6136-4182-8788-942c30a24be8,J,12,True,True,9189114.152260672
19646,8f5e5edd-ca7a-4628-9739-95bc2b0014e9,P,0,True,True,332062.276919997
16833,8f7d7bf2-cf06-44bc-97dd-3945e4963b9c,P,4,True,True,564394.1996765886
20887,8f8a1b13-928e-4e73-b8f5-f35ff78372bd,J,10,True,True,8665667.62287618
21399,8fa673d5-ad5c-42ed-9327-aa105b921811,P,0,True,True,153858.60173913045
147412,8fbaa795-fbfe-4fae-b383-57a93da13a34,P,0,True,True,0.0
26584,9005bcec-1aaa-4cc8-a2c0-ca240a7ea61f,P,7,True,True,290450.1868225092
11125,90228870-2ed2-449e-9ef4-8fc918d85320,J,10,True,True,2635861.187950384
23793,903c20b6-57aa-4efb-9bcd-aa15eef3d92b,P,6,True,True,439077.17560198
24189,90490eac-e6de-477c-a5b4-d7f64344bd8e,P,5,True,True,221870.4044000579
33328,9056fe2b-8842-4933-b2c7-0b12042c02db,P,5,True,True,509642.6463104326
9660,906c79f6-c950-4c26-aa2f-ddda2d1184aa,P,5,True,True,555949.2502154553
18633,90a875d1-1575-4f71-a03b-6dad8e92d2fb,P,3,True,True,68019.74101170569
15138,90b8a282-c4b3-402d-8686-9bc918675d7a,P,6,True,True,233856.0385921029
